caldt,spindx,sprtrn
1965-11-18,92.22,-0.004104
1965-11-19,92.24,0.000217
1965-11-22,91.64,-0.006505
1965-11-23,91.78,0.001528
1965-11-24,91.94,0.001743
1965-11-26,92.03,0.000979
1965-11-29,91.80,-0.002499
1965-11-30,91.61,-0.002070
1965-12-01,91.50,-0.001201
1965-12-02,91.21,-0.003169
1965-12-03,91.27,0.000658
1965-12-06,90.59,-0.007450
1965-12-07,91.39,0.008831
1965-12-08,91.28,-0.001204
1965-12-09,91.56,0.003067
1965-12-10,91.80,0.002621
1965-12-13,91.83,0.000327
1965-12-14,91.88,0.000544
1965-12-15,92.02,0.001524
1965-12-16,92.12,0.001087
1965-12-17,92.08,-0.000434
1965-12-20,91.65,-0.004670
1965-12-21,92.01,0.003928
1965-12-22,92.29,0.003043
1965-12-23,92.19,-0.001084
1965-12-27,91.52,-0.007268
1965-12-28,91.53,0.000109
1965-12-29,91.81,0.003059
1965-12-30,92.20,0.004248
1965-12-31,92.43,0.002495
1966-01-03,92.18,-0.002705
1966-01-04,92.26,0.000868
1966-01-05,92.85,0.006395
1966-01-06,93.06,0.002262
1966-01-07,93.14,0.000860
1966-01-10,93.33,0.002040
1966-01-11,93.41,0.000857
1966-01-12,93.19,-0.002355
1966-01-13,93.36,0.001824
1966-01-14,93.50,0.001500
1966-01-17,93.77,0.002888
1966-01-18,93.95,0.001920
1966-01-19,93.69,-0.002767
1966-01-20,93.36,-0.003522
1966-01-21,93.47,0.001178
1966-01-24,93.71,0.002568
1966-01-25,93.85,0.001494
1966-01-26,93.70,-0.001598
1966-01-27,93.67,-0.000320
1966-01-28,93.31,-0.003843
1966-01-31,92.88,-0.004608
1966-02-01,92.16,-0.007752
1966-02-02,92.53,0.004015
1966-02-03,92.65,0.001297
1966-02-04,93.26,0.006584
1966-02-07,93.59,0.003538
1966-02-08,93.55,-0.000427
1966-02-09,94.06,0.005452
1966-02-10,93.83,-0.002445
1966-02-11,93.81,-0.000213
1966-02-14,93.65,-0.001706
1966-02-15,93.17,-0.005125
1966-02-16,93.16,-0.000107
1966-02-17,92.66,-0.005367
1966-02-18,92.41,-0.002698
1966-02-21,91.87,-0.005844
1966-02-23,91.48,-0.004245
1966-02-24,90.89,-0.006450
1966-02-25,91.14,0.002751
1966-02-28,91.22,0.000878
1966-03-01,90.06,-0.012717
1966-03-02,89.15,-0.010104
1966-03-03,89.47,0.003589
1966-03-04,89.24,-0.002571
1966-03-07,88.04,-0.013447
1966-03-08,88.18,0.001590
1966-03-09,88.96,0.008846
1966-03-10,88.96,0.000000
1966-03-11,88.85,-0.001237
1966-03-14,87.85,-0.011255
1966-03-15,87.35,-0.005692
1966-03-16,87.86,0.005839
1966-03-17,88.17,0.003528
1966-03-18,88.53,0.004083
1966-03-21,89.20,0.007568
1966-03-22,89.46,0.002915
1966-03-23,89.13,-0.003689
1966-03-24,89.29,0.001795
1966-03-25,89.54,0.002800
1966-03-28,89.62,0.000893
1966-03-29,89.27,-0.003905
1966-03-30,88.78,-0.005489
1966-03-31,89.23,0.005069
1966-04-01,89.94,0.007957
1966-04-04,90.76,0.009117
1966-04-05,91.31,0.006060
1966-04-06,91.56,0.002738
1966-04-07,91.76,0.002184
1966-04-11,91.79,0.000327
1966-04-12,91.45,-0.003704
1966-04-13,91.54,0.000984
1966-04-14,91.87,0.003605
1966-04-15,91.99,0.001306
1966-04-18,91.58,-0.004457
1966-04-19,91.57,-0.000109
1966-04-20,92.08,0.005570
1966-04-21,92.42,0.003692
1966-04-22,92.27,-0.001623
1966-04-25,92.08,-0.002059
1966-04-26,91.99,-0.000977
1966-04-27,91.76,-0.002500
1966-04-28,91.13,-0.006866
1966-04-29,91.06,-0.000768
1966-05-02,90.90,-0.001757
1966-05-03,89.85,-0.011551
1966-05-04,89.39,-0.005120
1966-05-05,87.93,-0.016333
1966-05-06,87.84,-0.001024
1966-05-09,86.32,-0.017304
1966-05-10,87.08,0.008804
1966-05-11,87.23,0.001723
1966-05-12,86.23,-0.011464
1966-05-13,85.47,-0.008814
1966-05-16,84.41,-0.012402
1966-05-17,83.63,-0.009241
1966-05-18,85.12,0.017817
1966-05-19,85.02,-0.001175
1966-05-20,85.43,0.004822
1966-05-23,86.20,0.009013
1966-05-24,86.77,0.006613
1966-05-25,87.07,0.003457
1966-05-26,87.07,0.000000
1966-05-27,87.33,0.002986
1966-05-31,86.13,-0.013741
1966-06-01,86.10,-0.000348
1966-06-02,85.96,-0.001626
1966-06-03,86.06,0.001163
1966-06-06,85.42,-0.007437
1966-06-07,84.83,-0.006907
1966-06-08,84.93,0.001179
1966-06-09,85.50,0.006711
1966-06-10,86.44,0.010994
1966-06-13,86.83,0.004512
1966-06-14,87.07,0.002764
1966-06-15,86.73,-0.003905
1966-06-16,86.47,-0.002998
1966-06-17,86.51,0.000463
1966-06-20,86.48,-0.000347
1966-06-21,86.71,0.002660
1966-06-22,86.85,0.001615
1966-06-23,86.50,-0.004030
1966-06-24,86.58,0.000925
1966-06-27,86.08,-0.005775
1966-06-28,85.67,-0.004763
1966-06-29,84.86,-0.009455
1966-06-30,84.74,-0.001414
1966-07-01,85.61,0.010267
1966-07-05,85.82,0.002453
1966-07-06,87.06,0.014449
1966-07-07,87.38,0.003676
1966-07-08,87.61,0.002632
1966-07-11,87.45,-0.001826
1966-07-12,86.88,-0.006518
1966-07-13,86.30,-0.006676
1966-07-14,86.82,0.006025
1966-07-15,87.08,0.002995
1966-07-18,86.99,-0.001034
1966-07-19,86.33,-0.007587
1966-07-20,85.51,-0.009498
1966-07-21,85.52,0.000117
1966-07-22,85.41,-0.001286
1966-07-25,83.83,-0.018499
1966-07-26,83.70,-0.001551
1966-07-27,84.10,0.004779
1966-07-28,83.77,-0.003924
1966-07-29,83.60,-0.002029
1966-08-01,82.31,-0.015431
1966-08-02,82.33,0.000243
1966-08-03,83.15,0.009960
1966-08-04,83.93,0.009381
1966-08-05,84.00,0.000834
1966-08-08,83.75,-0.002976
1966-08-09,83.49,-0.003104
1966-08-10,83.11,-0.004551
1966-08-11,83.02,-0.001083
1966-08-12,83.17,0.001807
1966-08-15,82.74,-0.005170
1966-08-16,81.63,-0.013416
1966-08-17,81.18,-0.005513
1966-08-18,80.16,-0.012565
1966-08-19,79.62,-0.006737
1966-08-22,78.24,-0.017332
1966-08-23,78.11,-0.001662
1966-08-24,79.07,0.012290
1966-08-25,78.06,-0.012774
1966-08-26,76.41,-0.021138
1966-08-29,74.53,-0.024604
1966-08-30,75.86,0.017845
1966-08-31,77.10,0.016346
1966-09-01,77.70,0.007782
1966-09-02,77.42,-0.003604
1966-09-06,76.96,-0.005942
1966-09-07,76.34,-0.008056
1966-09-08,76.05,-0.003799
1966-09-09,76.29,0.003156
1966-09-12,77.91,0.021235
1966-09-13,78.32,0.005262
1966-09-14,79.13,0.010342
1966-09-15,80.08,0.012006
1966-09-16,79.99,-0.001124
1966-09-19,79.59,-0.005001
1966-09-20,79.04,-0.006910
1966-09-21,77.71,-0.016827
1966-09-22,77.94,0.002960
1966-09-23,77.67,-0.003464
1966-09-26,77.86,0.002446
1966-09-27,78.10,0.003082
1966-09-28,77.11,-0.012676
1966-09-29,76.31,-0.010375
1966-09-30,76.56,0.003276
1966-10-03,74.90,-0.021682
1966-10-04,75.10,0.002670
1966-10-05,74.69,-0.005459
1966-10-06,74.05,-0.008569
1966-10-07,73.20,-0.011479
1966-10-10,74.53,0.018169
1966-10-11,74.91,0.005099
1966-10-12,77.04,0.028434
1966-10-13,76.89,-0.001947
1966-10-14,76.60,-0.003772
1966-10-17,77.47,0.011358
1966-10-18,78.68,0.015619
1966-10-19,78.05,-0.008007
1966-10-20,77.84,-0.002691
1966-10-21,78.19,0.004496
1966-10-24,78.42,0.002942
1966-10-25,78.90,0.006121
1966-10-26,79.58,0.008619
1966-10-27,80.23,0.008168
1966-10-28,80.24,0.000125
1966-10-31,80.20,-0.000499
1966-11-01,80.81,0.007606
1966-11-02,80.88,0.000866
1966-11-03,80.56,-0.003956
1966-11-04,80.81,0.003103
1966-11-07,80.73,-0.000990
1966-11-09,81.38,0.008052
1966-11-10,81.89,0.006267
1966-11-11,81.94,0.000611
1966-11-14,81.37,-0.006956
1966-11-15,81.69,0.003933
1966-11-16,82.37,0.008324
1966-11-17,81.80,-0.006920
1966-11-18,81.26,-0.006601
1966-11-21,80.09,-0.014398
1966-11-22,79.67,-0.005244
1966-11-23,80.21,0.006778
1966-11-25,80.85,0.007979
1966-11-28,80.71,-0.001732
1966-11-29,80.42,-0.003593
1966-11-30,80.45,0.000373
1966-12-01,80.08,-0.004599
1966-12-02,80.13,0.000624
1966-12-05,80.24,0.001373
1966-12-06,80.84,0.007478
1966-12-07,81.72,0.010886
1966-12-08,82.05,0.004038
1966-12-09,82.14,0.001097
1966-12-12,83.00,0.010470
1966-12-13,82.73,-0.003253
1966-12-14,82.64,-0.001088
1966-12-15,81.64,-0.012101
1966-12-16,81.58,-0.000735
1966-12-19,81.27,-0.003800
1966-12-20,80.96,-0.003814
1966-12-21,81.38,0.005188
1966-12-22,81.69,0.003809
1966-12-23,81.47,-0.002693
1966-12-27,81.00,-0.005769
1966-12-28,80.61,-0.004815
1966-12-29,80.37,-0.002977
1966-12-30,80.33,-0.000498
1967-01-03,80.38,0.000622
1967-01-04,80.55,0.002115
1967-01-05,81.60,0.013035
1967-01-06,82.18,0.007108
1967-01-09,82.81,0.007666
1967-01-10,82.81,0.000000
1967-01-11,83.47,0.007970
1967-01-12,83.91,0.005271
1967-01-13,84.53,0.007389
1967-01-16,84.31,-0.002603
1967-01-17,85.24,0.011031
1967-01-18,85.79,0.006452
1967-01-19,85.82,0.000350
1967-01-20,86.07,0.002913
1967-01-23,86.39,0.003718
1967-01-24,86.51,0.001389
1967-01-25,85.85,-0.007629
1967-01-26,85.81,-0.000466
1967-01-27,86.16,0.004079
1967-01-30,86.66,0.005803
1967-01-31,86.61,-0.000577
1967-02-01,86.43,-0.002078
1967-02-02,86.73,0.003471
1967-02-03,87.36,0.007264
1967-02-06,87.18,-0.002060
1967-02-07,86.95,-0.002638
1967-02-08,87.72,0.008856
1967-02-09,87.36,-0.004104
1967-02-10,87.49,0.001488
1967-02-13,87.58,0.001029
1967-02-14,88.17,0.006737
1967-02-15,88.27,0.001134
1967-02-16,87.86,-0.004645
1967-02-17,87.89,0.000341
1967-02-20,87.40,-0.005575
1967-02-21,87.34,-0.000686
1967-02-23,87.45,0.001259
1967-02-24,87.41,-0.000457
1967-02-27,86.46,-0.010868
1967-02-28,86.78,0.003701
1967-03-01,87.68,0.010371
1967-03-02,88.16,0.005474
1967-03-03,88.29,0.001475
1967-03-06,88.10,-0.002152
1967-03-07,88.16,0.000681
1967-03-08,88.27,0.001248
1967-03-09,88.53,0.002946
1967-03-10,88.89,0.004066
1967-03-13,88.43,-0.005175
1967-03-14,88.35,-0.000905
1967-03-15,89.19,0.009508
1967-03-16,90.09,0.010091
1967-03-17,90.25,0.001776
1967-03-20,90.20,-0.000554
1967-03-21,90.00,-0.002217
1967-03-22,90.25,0.002778
1967-03-23,90.94,0.007645
1967-03-27,90.87,-0.000770
1967-03-28,90.91,0.000440
1967-03-29,90.73,-0.001980
1967-03-30,90.70,-0.000331
1967-03-31,90.20,-0.005513
1967-04-03,89.24,-0.010643
1967-04-04,89.22,-0.000224
1967-04-05,89.79,0.006389
1967-04-06,89.94,0.001671
1967-04-07,89.36,-0.006449
1967-04-10,88.24,-0.012534
1967-04-11,88.88,0.007253
1967-04-12,88.78,-0.001125
1967-04-13,89.46,0.007659
1967-04-14,90.43,0.010843
1967-04-17,91.07,0.007077
1967-04-18,91.86,0.008675
1967-04-19,91.94,0.000871
1967-04-20,92.11,0.001849
1967-04-21,92.30,0.002063
1967-04-24,92.62,0.003467
1967-04-25,93.11,0.005290
1967-04-26,93.02,-0.000967
1967-04-27,93.81,0.008493
1967-04-28,94.01,0.002132
1967-05-01,93.84,-0.001808
1967-05-02,93.67,-0.001812
1967-05-03,93.91,0.002562
1967-05-04,94.32,0.004366
1967-05-05,94.44,0.001272
1967-05-08,94.58,0.001482
1967-05-09,93.60,-0.010362
1967-05-10,93.35,-0.002671
1967-05-11,93.75,0.004285
1967-05-12,93.48,-0.002880
1967-05-15,92.71,-0.008237
1967-05-16,93.14,0.004638
1967-05-17,92.78,-0.003865
1967-05-18,92.53,-0.002695
1967-05-19,92.07,-0.004971
1967-05-22,91.67,-0.004345
1967-05-23,91.23,-0.004800
1967-05-24,90.18,-0.011509
1967-05-25,91.19,0.011200
1967-05-26,90.98,-0.002303
1967-05-29,90.49,-0.005386
1967-05-31,89.08,-0.015582
1967-06-01,90.23,0.012910
1967-06-02,89.79,-0.004876
1967-06-05,88.43,-0.015147
1967-06-06,90.23,0.020355
1967-06-07,90.91,0.007536
1967-06-08,91.40,0.005390
1967-06-09,91.56,0.001751
1967-06-12,92.04,0.005242
1967-06-13,92.62,0.006302
1967-06-14,92.40,-0.002375
1967-06-15,92.49,0.000974
1967-06-16,92.54,0.000541
1967-06-19,92.51,-0.000324
1967-06-20,92.44,-0.000757
1967-06-21,92.20,-0.002596
1967-06-22,91.97,-0.002495
1967-06-23,92.00,0.000326
1967-06-26,91.64,-0.003913
1967-06-27,91.30,-0.003710
1967-06-28,91.31,0.000110
1967-06-29,90.85,-0.005038
1967-06-30,90.64,-0.002312
1967-07-03,90.91,0.002979
1967-07-05,91.36,0.004950
1967-07-06,91.32,-0.000438
1967-07-07,91.69,0.004052
1967-07-10,92.05,0.003926
1967-07-11,92.48,0.004671
1967-07-12,92.40,-0.000865
1967-07-13,92.42,0.000216
1967-07-14,92.74,0.003462
1967-07-17,92.75,0.000108
1967-07-18,93.50,0.008086
1967-07-19,93.65,0.001604
1967-07-20,93.85,0.002136
1967-07-21,94.04,0.002025
1967-07-24,93.73,-0.003296
1967-07-25,93.74,0.000107
1967-07-26,94.06,0.003414
1967-07-27,94.35,0.003083
1967-07-28,94.49,0.001484
1967-07-31,94.75,0.002752
1967-08-01,95.37,0.006544
1967-08-02,95.78,0.004299
1967-08-03,95.66,-0.001253
1967-08-04,95.83,0.001777
1967-08-07,95.58,-0.002609
1967-08-08,95.69,0.001151
1967-08-09,95.78,0.000941
1967-08-10,95.53,-0.002610
1967-08-11,95.15,-0.003978
1967-08-14,94.64,-0.005360
1967-08-15,94.77,0.001374
1967-08-16,94.55,-0.002321
1967-08-17,94.63,0.000846
1967-08-18,94.78,0.001585
1967-08-21,94.25,-0.005592
1967-08-22,93.74,-0.005411
1967-08-23,93.61,-0.001387
1967-08-24,93.09,-0.005555
1967-08-25,92.70,-0.004189
1967-08-28,92.64,-0.000647
1967-08-29,92.88,0.002591
1967-08-30,93.07,0.002046
1967-08-31,93.64,0.006124
1967-09-01,93.68,0.000427
1967-09-05,94.21,0.005658
1967-09-06,94.39,0.001911
1967-09-07,94.33,-0.000636
1967-09-08,94.36,0.000318
1967-09-11,94.54,0.001908
1967-09-12,94.99,0.004760
1967-09-13,95.99,0.010527
1967-09-14,96.20,0.002188
1967-09-15,96.27,0.000728
1967-09-18,96.53,0.002701
1967-09-19,96.17,-0.003729
1967-09-20,96.13,-0.000416
1967-09-21,96.75,0.006450
1967-09-22,97.00,0.002584
1967-09-25,97.59,0.006082
1967-09-26,96.76,-0.008505
1967-09-27,96.79,0.000310
1967-09-28,96.79,0.000000
1967-09-29,96.71,-0.000827
1967-10-02,96.32,-0.004033
1967-10-03,96.65,0.003426
1967-10-04,96.43,-0.002276
1967-10-05,96.67,0.002489
1967-10-06,97.26,0.006103
1967-10-09,97.51,0.002570
1967-10-10,96.84,-0.006871
1967-10-11,96.37,-0.004853
1967-10-12,95.75,-0.006434
1967-10-13,96.00,0.002611
1967-10-16,95.25,-0.007813
1967-10-17,95.00,-0.002625
1967-10-18,95.25,0.002632
1967-10-19,95.43,0.001890
1967-10-20,95.38,-0.000524
1967-10-23,94.96,-0.004403
1967-10-24,94.42,-0.005687
1967-10-25,94.52,0.001059
1967-10-26,94.94,0.004444
1967-10-27,94.96,0.000211
1967-10-30,94.79,-0.001790
1967-10-31,93.90,-0.009389
1967-11-01,92.71,-0.012673
1967-11-02,92.34,-0.003991
1967-11-03,91.78,-0.006065
1967-11-06,91.48,-0.003269
1967-11-08,91.14,-0.003717
1967-11-09,91.59,0.004937
1967-11-10,92.21,0.006769
1967-11-13,91.97,-0.002603
1967-11-14,91.39,-0.006306
1967-11-15,91.76,0.004049
1967-11-16,92.60,0.009154
1967-11-17,92.82,0.002376
1967-11-20,91.65,-0.012605
1967-11-21,93.10,0.015821
1967-11-22,93.65,0.005908
1967-11-24,93.90,0.002670
1967-11-27,94.17,0.002875
1967-11-28,94.47,0.003186
1967-11-29,94.47,0.000000
1967-11-30,94.00,-0.004975
1967-12-01,94.50,0.005319
1967-12-04,95.10,0.006349
1967-12-05,95.23,0.001367
1967-12-06,95.64,0.004305
1967-12-07,95.53,-0.001150
1967-12-08,95.42,-0.001151
1967-12-11,95.12,-0.003144
1967-12-12,95.01,-0.001156
1967-12-13,95.34,0.003473
1967-12-14,95.47,0.001364
1967-12-15,95.03,-0.004609
1967-12-18,94.77,-0.002736
1967-12-19,94.63,-0.001477
1967-12-20,95.15,0.005495
1967-12-21,95.38,0.002417
1967-12-22,95.20,-0.001887
1967-12-26,95.26,0.000630
1967-12-27,95.91,0.006823
1967-12-28,95.89,-0.000209
1967-12-29,96.47,0.006049
1968-01-02,96.11,-0.003732
1968-01-03,95.67,-0.004578
1968-01-04,95.36,-0.003240
1968-01-05,95.94,0.006082
1968-01-08,96.62,0.007088
1968-01-09,96.50,-0.001242
1968-01-10,96.52,0.000207
1968-01-11,96.62,0.001036
1968-01-12,96.72,0.001035
1968-01-15,96.42,-0.003102
1968-01-16,95.82,-0.006223
1968-01-17,95.64,-0.001879
1968-01-18,95.56,-0.000836
1968-01-19,95.24,-0.003349
1968-01-22,94.03,-0.012705
1968-01-23,93.66,-0.003935
1968-01-24,93.17,-0.005232
1968-01-25,93.30,0.001395
1968-01-26,93.45,0.001608
1968-01-29,93.35,-0.001070
1968-01-30,92.89,-0.004928
1968-01-31,92.24,-0.006998
1968-02-01,92.56,0.003469
1968-02-02,92.27,-0.003133
1968-02-05,91.87,-0.004335
1968-02-06,91.90,0.000327
1968-02-07,92.06,0.001741
1968-02-08,90.90,-0.012601
1968-02-09,89.86,-0.011441
1968-02-13,89.07,-0.008791
1968-02-14,90.14,0.012013
1968-02-15,90.30,0.001775
1968-02-16,89.96,-0.003765
1968-02-19,90.31,0.003891
1968-02-20,90.83,0.005758
1968-02-21,91.24,0.004514
1968-02-23,90.89,-0.003836
1968-02-26,90.18,-0.007812
1968-02-27,90.53,0.003881
1968-02-28,90.08,-0.004971
1968-02-29,89.36,-0.007993
1968-03-01,89.11,-0.002798
1968-03-04,87.92,-0.013354
1968-03-05,87.72,-0.002275
1968-03-06,89.26,0.017556
1968-03-07,89.10,-0.001793
1968-03-08,89.03,-0.000786
1968-03-11,90.13,0.012355
1968-03-12,90.23,0.001110
1968-03-13,90.03,-0.002217
1968-03-14,88.32,-0.018994
1968-03-15,89.10,0.008832
1968-03-18,89.59,0.005499
1968-03-19,88.99,-0.006697
1968-03-20,88.98,-0.000112
1968-03-21,88.33,-0.007305
1968-03-22,88.42,0.001019
1968-03-25,88.33,-0.001018
1968-03-26,88.93,0.006793
1968-03-27,89.66,0.008209
1968-03-28,89.57,-0.001004
1968-03-29,90.20,0.007034
1968-04-01,92.48,0.025277
1968-04-02,92.64,0.001730
1968-04-03,93.47,0.008959
1968-04-04,93.84,0.003958
1968-04-05,93.29,-0.005861
1968-04-08,94.95,0.017794
1968-04-10,95.67,0.007583
1968-04-11,96.53,0.008989
1968-04-15,96.59,0.000622
1968-04-16,96.62,0.000311
1968-04-17,96.81,0.001966
1968-04-18,97.08,0.002789
1968-04-19,95.85,-0.012670
1968-04-22,95.32,-0.005529
1968-04-23,96.48,0.012170
1968-04-24,96.62,0.001451
1968-04-25,96.92,0.003105
1968-04-26,97.21,0.002992
1968-04-29,97.46,0.002572
1968-04-30,97.59,0.001334
1968-05-01,97.97,0.003894
1968-05-02,98.59,0.006328
1968-05-03,98.66,0.000710
1968-05-06,98.35,-0.003142
1968-05-07,98.90,0.005592
1968-05-08,98.91,0.000101
1968-05-09,98.39,-0.005257
1968-05-10,98.50,0.001118
1968-05-13,98.19,-0.003147
1968-05-14,98.12,-0.000713
1968-05-15,98.07,-0.000510
1968-05-16,97.60,-0.004792
1968-05-17,96.90,-0.007172
1968-05-20,96.45,-0.004644
1968-05-21,96.93,0.004977
1968-05-22,97.18,0.002579
1968-05-23,96.97,-0.002161
1968-05-24,97.15,0.001856
1968-05-27,96.99,-0.001647
1968-05-28,97.62,0.006496
1968-05-29,97.92,0.003073
1968-05-31,98.68,0.007761
1968-06-03,99.99,0.013275
1968-06-04,100.38,0.003900
1968-06-05,99.89,-0.004881
1968-06-06,100.65,0.007608
1968-06-07,101.27,0.006160
1968-06-10,101.41,0.001382
1968-06-11,101.66,0.002465
1968-06-13,101.25,-0.004033
1968-06-14,101.13,-0.001185
1968-06-17,100.13,-0.009888
1968-06-18,99.99,-0.001398
1968-06-20,100.51,0.005201
1968-06-21,100.66,0.001492
1968-06-24,100.39,-0.002682
1968-06-25,100.08,-0.003088
1968-06-27,99.98,-0.000999
1968-06-28,99.58,-0.004001
1968-07-01,99.40,-0.001808
1968-07-02,99.74,0.003421
1968-07-03,100.91,0.011731
1968-07-08,101.94,0.010207
1968-07-09,102.23,0.002845
1968-07-11,102.39,0.001565
1968-07-12,102.34,-0.000488
1968-07-15,102.26,-0.000782
1968-07-16,101.70,-0.005476
1968-07-18,101.44,-0.002557
1968-07-19,100.46,-0.009661
1968-07-22,99.33,-0.011248
1968-07-23,99.21,-0.001208
1968-07-25,97.94,-0.012801
1968-07-26,98.34,0.004084
1968-07-29,97.65,-0.007016
1968-07-30,97.74,0.000922
1968-08-01,97.28,-0.004706
1968-08-02,96.63,-0.006682
1968-08-05,96.85,0.002277
1968-08-06,97.25,0.004130
1968-08-08,97.04,-0.002159
1968-08-09,97.01,-0.000309
1968-08-12,98.01,0.010308
1968-08-13,98.53,0.005306
1968-08-15,98.07,-0.004669
1968-08-16,98.68,0.006220
1968-08-19,99.00,0.003243
1968-08-20,98.96,-0.000404
1968-08-22,98.70,-0.002627
1968-08-23,98.69,-0.000101
1968-08-26,98.94,0.002533
1968-08-27,98.81,-0.001314
1968-08-29,98.74,-0.000708
1968-08-30,98.86,0.001215
1968-09-03,99.32,0.004653
1968-09-04,100.02,0.007048
1968-09-05,100.74,0.007199
1968-09-06,101.20,0.004566
1968-09-09,101.23,0.000296
1968-09-10,100.73,-0.004939
1968-09-12,100.52,-0.002085
1968-09-13,100.86,0.003382
1968-09-16,101.24,0.003768
1968-09-17,101.50,0.002568
1968-09-19,101.59,0.000887
1968-09-20,101.66,0.000689
1968-09-23,102.24,0.005705
1968-09-24,102.59,0.003423
1968-09-26,102.36,-0.002242
1968-09-27,102.31,-0.000488
1968-09-30,102.67,0.003519
1968-10-01,102.86,0.001851
1968-10-03,103.34,0.004667
1968-10-04,103.71,0.003580
1968-10-07,103.70,-0.000096
1968-10-08,103.74,0.000386
1968-10-10,103.29,-0.004338
1968-10-11,103.18,-0.001065
1968-10-14,103.32,0.001357
1968-10-15,103.53,0.002033
1968-10-17,104.01,0.004636
1968-10-18,104.82,0.007788
1968-10-21,104.99,0.001622
1968-10-22,104.57,-0.004000
1968-10-24,103.84,-0.006981
1968-10-25,104.20,0.003467
1968-10-28,103.90,-0.002879
1968-10-29,103.30,-0.005775
1968-10-31,103.41,0.001065
1968-11-01,103.06,-0.003385
1968-11-04,103.10,0.000388
1968-11-06,103.27,0.001649
1968-11-07,103.50,0.002227
1968-11-08,103.95,0.004348
1968-11-12,104.62,0.006445
1968-11-13,105.13,0.004875
1968-11-14,105.20,0.000666
1968-11-15,105.78,0.005513
1968-11-18,105.92,0.001324
1968-11-19,106.14,0.002077
1968-11-21,105.97,-0.001602
1968-11-22,106.30,0.003114
1968-11-25,106.48,0.001693
1968-11-26,107.26,0.007325
1968-11-27,107.76,0.004662
1968-11-29,108.37,0.005661
1968-12-02,108.12,-0.002307
1968-12-03,108.02,-0.000925
1968-12-05,107.67,-0.003240
1968-12-06,107.93,0.002415
1968-12-09,107.66,-0.002502
1968-12-10,107.39,-0.002508
1968-12-12,107.32,-0.000652
1968-12-13,107.58,0.002423
1968-12-16,107.10,-0.004462
1968-12-17,106.66,-0.004108
1968-12-19,106.97,0.002906
1968-12-20,106.34,-0.005890
1968-12-23,105.21,-0.010626
1968-12-24,105.04,-0.001616
1968-12-26,105.15,0.001047
1968-12-27,104.74,-0.003899
1968-12-30,103.80,-0.008975
1968-12-31,103.86,0.000578
1969-01-02,103.93,0.000674
1969-01-03,103.99,0.000577
1969-01-06,102.47,-0.014617
1969-01-07,101.22,-0.012199
1969-01-08,100.80,-0.004149
1969-01-09,101.22,0.004167
1969-01-10,100.93,-0.002865
1969-01-13,100.40,-0.005251
1969-01-14,101.13,0.007271
1969-01-15,101.62,0.004845
1969-01-16,102.18,0.005511
1969-01-17,102.03,-0.001468
1969-01-20,101.69,-0.003332
1969-01-21,101.63,-0.000590
1969-01-22,101.98,0.003444
1969-01-23,102.43,0.004413
1969-01-24,102.38,-0.000488
1969-01-27,102.40,0.000195
1969-01-28,102.41,0.000098
1969-01-29,102.51,0.000976
1969-01-30,102.55,0.000390
1969-01-31,103.01,0.004486
1969-02-03,102.89,-0.001165
1969-02-04,102.92,0.000292
1969-02-05,103.20,0.002721
1969-02-06,103.54,0.003295
1969-02-07,103.53,-0.000097
1969-02-11,103.65,0.001159
1969-02-12,103.63,-0.000193
1969-02-13,103.71,0.000772
1969-02-14,103.61,-0.000964
1969-02-17,102.44,-0.011292
1969-02-18,101.40,-0.010152
1969-02-19,100.65,-0.007396
1969-02-20,99.79,-0.008544
1969-02-24,98.60,-0.011925
1969-02-25,97.98,-0.006288
1969-02-26,98.45,0.004797
1969-02-27,98.14,-0.003149
1969-02-28,98.13,-0.000102
1969-03-03,98.38,0.002548
1969-03-04,99.32,0.009555
1969-03-05,99.71,0.003927
1969-03-06,98.70,-0.010129
1969-03-07,98.65,-0.000507
1969-03-10,98.99,0.003447
1969-03-11,99.32,0.003334
1969-03-12,99.05,-0.002718
1969-03-13,98.39,-0.006663
1969-03-14,98.00,-0.003964
1969-03-17,98.25,0.002551
1969-03-18,98.49,0.002443
1969-03-19,99.21,0.007310
1969-03-20,99.84,0.006350
1969-03-21,99.63,-0.002103
1969-03-24,99.50,-0.001305
1969-03-25,99.66,0.001608
1969-03-26,100.39,0.007325
1969-03-27,101.10,0.007072
1969-03-28,101.51,0.004055
1969-04-01,101.42,-0.000887
1969-04-02,100.78,-0.006310
1969-04-03,100.68,-0.000992
1969-04-07,99.89,-0.007847
1969-04-08,100.14,0.002503
1969-04-09,101.02,0.008788
1969-04-10,101.55,0.005246
1969-04-11,101.65,0.000985
1969-04-14,101.57,-0.000787
1969-04-15,101.53,-0.000394
1969-04-16,100.63,-0.008864
1969-04-17,100.78,0.001491
1969-04-18,101.24,0.004564
1969-04-21,100.56,-0.006717
1969-04-22,100.78,0.002188
1969-04-23,100.80,0.000198
1969-04-24,101.27,0.004663
1969-04-25,101.72,0.004444
1969-04-28,102.03,0.003048
1969-04-29,102.79,0.007449
1969-04-30,103.69,0.008756
1969-05-01,103.51,-0.001736
1969-05-02,104.00,0.004734
1969-05-05,104.37,0.003558
1969-05-06,104.86,0.004695
1969-05-07,104.67,-0.001812
